소방서,연월,시간대,지역,이송수,출동수,평균기온
강동소방서,202309,13.0,서울,142.0,121,26.28
강동소방서,202309,14.0,서울,127.0,113,26.716666666666665
강동소방서,202309,15.0,서울,93.0,93,26.976666666666667
강동소방서,202309,16.0,서울,99.0,102,26.953333333333333
강동소방서,202309,17.0,서울,88.0,108,26.563333333333333
강동소방서,202309,18.0,서울,103.0,112,25.75333333333333
강동소방서,202309,19.0,서울,117.0,131,24.73
강동소방서,202309,20.0,서울,86.0,123,24.03666666666667
강동소방서,202309,21.0,서울,92.0,108,23.543333333333333
강동소방서,202309,22.0,서울,82.0,103,23.086666666666662
강동소방서,202309,23.0,서울,76.0,101,22.66333333333333
강동소방서,202310,0.0,서울,72.0,83,14.212903225806452
강동소방서,202310,1.0,서울,63.0,79,13.696774193548388
강동소방서,202310,2.0,서울,62.0,57,13.306451612903226
강동소방서,202310,3.0,서울,53.0,70,12.941935483870967
강동소방서,202310,4.0,서울,41.0,37,12.606451612903228
강동소방서,202310,5.0,서울,47.0,39,12.370967741935484
강동소방서,202310,6.0,서울,75.0,67,12.13548387096774
강동소방서,202310,7.0,서울,80.0,77,11.925806451612903
강동소방서,202310,8.0,서울,152.0,111,12.448387096774193
강동소방서,202310,9.0,서울,135.0,93,13.983870967741936
강동소방서,202310,10.0,서울,135.0,112,15.725806451612904
강동소방서,202310,11.0,서울,137.0,105,17.26774193548387
강동소방서,202310,12.0,서울,137.0,130,18.693548387096776
강동소방서,202310,13.0,서울,101.0,108,19.548387096774192
강동소방서,202310,14.0,서울,126.0,108,20.40322580645161
강동소방서,202310,15.0,서울,123.0,118,20.561290322580643
강동소방서,202310,16.0,서울,124.0,120,20.23225806451613
강동소방서,202310,17.0,서울,96.0,88,19.364516129032257
강동소방서,202310,18.0,서울,106.0,119,18.041935483870965
강동소방서,202310,19.0,서울,90.0,111,17.048387096774192
강동소방서,202310,20.0,서울,108.0,95,16.34193548387097
강동소방서,202310,21.0,서울,92.0,102,15.729032258064516
강동소방서,202310,22.0,서울,74.0,92,15.14516129032258
강동소방서,202310,23.0,서울,94.0,99,14.693548387096774
강동소방서,202311,0.0,서울,62.0,63,6.166666666666667
강동소방서,202311,1.0,서울,37.0,38,5.826666666666667
강동소방서,202311,2.0,서울,63.0,50,5.466666666666667
강동소방서,202311,3.0,서울,50.0,50,5.1066666666666665
강동소방서,202311,4.0,서울,47.0,38,4.8
강동소방서,202311,5.0,서울,50.0,39,4.553333333333333
강동소방서,202311,6.0,서울,70.0,57,4.29
강동소방서,202311,7.0,서울,99.0,72,3.966666666666667
강동소방서,202311,8.0,서울,134.0,110,3.9766666666666666
강동소방서,202311,9.0,서울,150.0,122,4.946666666666667
강동소방서,202311,10.0,서울,120.0,106,6.463333333333334
강동소방서,202311,11.0,서울,106.0,90,7.773333333333331
강동소방서,202311,12.0,서울,135.0,105,8.85
강동소방서,202311,13.0,서울,110.0,97,9.75
강동소방서,202311,14.0,서울,112.0,81,10.436666666666667
강동소방서,202311,15.0,서울,128.0,108,10.73
강동소방서,202311,16.0,서울,100.0,84,10.443333333333332
강동소방서,202311,17.0,서울,104.0,103,9.353333333333332
강동소방서,202311,18.0,서울,115.0,92,8.426666666666668
강동소방서,202311,19.0,서울,106.0,124,7.773333333333331
강동소방서,202311,20.0,서울,82.0,90,7.16
강동소방서,202311,21.0,서울,92.0,98,6.6033333333333335
강동소방서,202311,22.0,서울,79.0,97,6.17
강동소방서,202311,23.0,서울,71.0,82,5.806666666666668
강동소방서,202312,0.0,서울,64.0,79,0.3516129032258063
강동소방서,202312,1.0,서울,63.0,77,0.0516129032258063
강동소방서,202312,2.0,서울,77.0,67,-0.232258064516129
강동소방서,202312,3.0,서울,56.0,60,-0.5580645161290322
강동소방서,202312,4.0,서울,52.0,51,-0.864516129032258
강동소방서,202312,5.0,서울,51.0,55,-1.0
강동소방서,202312,6.0,서울,81.0,71,-1.1741935483870969
강동소방서,202312,7.0,서울,109.0,78,-1.270967741935484
강동소방서,202312,8.0,서울,129.0,112,-1.3580645161290326
강동소방서,202312,9.0,서울,156.0,131,-0.8806451612903227
강동소방서,202312,10.0,서울,153.0,125,0.3225806451612903
강동소방서,202312,11.0,서울,154.0,114,1.532258064516129
강동소방서,202312,12.0,서울,97.0,95,2.5354838709677416
강동소방서,202312,13.0,서울,142.0,115,3.512903225806452
강동소방서,202312,14.0,서울,128.0,111,4.0032258064516135
강동소방서,202312,15.0,서울,138.0,102,4.33225806451613
강동소방서,202312,16.0,서울,127.0,115,4.135483870967741
강동소방서,202312,17.0,서울,129.0,99,3.429032258064516
강동소방서,202312,18.0,서울,133.0,125,2.648387096774193
강동소방서,202312,19.0,서울,141.0,113,2.193548387096774
강동소방서,202312,20.0,서울,100.0,110,1.8516129032258064
강동소방서,202312,21.0,서울,124.0,132,1.4516129032258065
강동소방서,202312,22.0,서울,89.0,94,1.032258064516129
강동소방서,202312,23.0,서울,89.0,82,0.7258064516129032
강동소방서,202401,0.0,서울,65.0,77,-1.3516129032258066
강동소방서,202401,1.0,서울,66.0,64,-1.664516129032258
강동소방서,202401,2.0,서울,55.0,57,-1.8935483870967744
강동소방서,202401,3.0,서울,47.0,48,-2.1548387096774198
강동소방서,202401,4.0,서울,34.0,34,-2.403225806451613
강동소방서,202401,5.0,서울,63.0,56,-2.583870967741935
강동소방서,202401,6.0,서울,59.0,47,-2.7870967741935484
강동소방서,202401,7.0,서울,96.0,83,-2.929032258064516
강동소방서,202401,8.0,서울,126.0,115,-3.019354838709677
강동소방서,202401,9.0,서울,129.0,107,-2.5870967741935487
강동소방서,202401,10.0,서울,110.0,98,-1.2838709677419355
강동소방서,202401,11.0,서울,138.0,109,0.0580645161290323
강동소방서,202401,12.0,서울,108.0,91,1.1516129032258065
강동소방서,202401,13.0,서울,104.0,94,1.9838709677419355
강동소방서,202401,14.0,서울,96.0,99,2.438709677419354
강동소방서,202401,15.0,서울,97.0,87,2.867741935483872
강동소방서,202401,16.0,서울,90.0,84,2.9322580645161294
강동소방서,202401,17.0,서울,116.0,102,2.1806451612903226
강동소방서,202401,18.0,서울,98.0,101,1.229032258064516
강동소방서,202401,19.0,서울,114.0,109,0.5677419354838709
강동소방서,202401,20.0,서울,101.0,105,0.0290322580645161
강동소방서,202401,21.0,서울,77.0,92,-0.3709677419354839
강동소방서,202401,22.0,서울,86.0,97,-0.6741935483870969
강동소방서,202401,23.0,서울,83.0,106,-0.9741935483870968
강동소방서,202402,0.0,서울,115.0,78,2.813793103448276
강동소방서,202402,1.0,서울,103.0,69,2.527586206896552
강동소방서,202402,2.0,서울,67.0,46,2.1655172413793102
강동소방서,202402,3.0,서울,54.0,34,1.8827586206896552
강동소방서,202402,4.0,서울,63.0,40,1.6724137931034482
강동소방서,202402,5.0,서울,74.0,41,1.5551724137931036
강동소방서,202402,6.0,서울,75.0,36,1.389655172413793
강동소방서,202402,7.0,서울,129.0,63,1.2724137931034485
강동소방서,202402,8.0,서울,128.0,84,1.3344827586206898
강동소방서,202402,9.0,서울,184.0,102,2.127586206896552
강동소방서,202402,10.0,서울,144.0,91,3.4551724137931035
강동소방서,202402,11.0,서울,201.0,119,4.56551724137931
강동소방서,202402,12.0,서울,146.0,85,5.582758620689655
강동소방서,202402,13.0,서울,143.0,88,6.379310344827586
강동소방서,202402,14.0,서울,151.0,76,6.965517241379311
강동소방서,202402,15.0,서울,122.0,75,7.26551724137931
강동소방서,202402,16.0,서울,147.0,78,7.124137931034483
강동소방서,202402,17.0,서울,119.0,77,6.624137931034483
강동소방서,202402,18.0,서울,120.0,77,5.627586206896551
강동소방서,202402,19.0,서울,120.0,75,4.9
강동소방서,202402,20.0,서울,167.0,91,4.3517241379310345
강동소방서,202402,21.0,서울,158.0,104,3.886206896551724
강동소방서,202402,22.0,서울,146.0,86,3.475862068965517
강동소방서,202402,23.0,서울,102.0,65,3.079310344827586
강동소방서,202403,0.0,서울,92.0,78,5.267741935483872
강동소방서,202403,1.0,서울,60.0,66,4.916129032258064
강동소방서,202403,2.0,서울,60.0,55,4.564516129032258
강동소방서,202403,3.0,서울,47.0,53,4.209677419354839
강동소방서,202403,4.0,서울,43.0,48,3.883870967741936
강동소방서,202403,5.0,서울,58.0,43,3.606451612903226
강동소방서,202403,6.0,서울,53.0,57,3.274193548387097
강동소방서,202403,7.0,서울,88.0,59,3.161290322580645
강동소방서,202403,8.0,서울,129.0,104,3.696774193548387
강동소방서,202403,9.0,서울,135.0,92,5.174193548387097
강동소방서,202403,10.0,서울,98.0,89,6.67741935483871
강동소방서,202403,11.0,서울,104.0,91,8.1
강동소방서,202403,12.0,서울,126.0,117,9.338709677419354
강동소방서,202403,13.0,서울,98.0,92,10.261290322580646
강동소방서,202403,14.0,서울,128.0,116,10.851612903225806
강동소방서,202403,15.0,서울,114.0,98,11.264516129032256
강동소방서,202403,16.0,서울,102.0,101,11.183870967741935
강동소방서,202403,17.0,서울,101.0,96,10.803225806451612
강동소방서,202403,18.0,서울,100.0,109,9.796774193548387
강동소방서,202403,19.0,서울,133.0,106,8.570967741935483
강동소방서,202403,20.0,서울,79.0,78,7.709677419354839
강동소방서,202403,21.0,서울,94.0,106,7.02258064516129
강동소방서,202403,22.0,서울,66.0,80,6.435483870967742
강동소방서,202403,23.0,서울,79.0,95,5.95483870967742
강동소방서,202404,0.0,서울,83.0,94,13.933333333333334
강동소방서,202404,1.0,서울,54.0,59,13.533333333333331
강동소방서,202404,2.0,서울,51.0,50,13.133333333333333
강동소방서,202404,3.0,서울,31.0,41,12.84
강동소방서,202404,4.0,서울,68.0,64,12.563333333333333
강동소방서,202404,5.0,서울,60.0,58,12.356666666666666
강동소방서,202404,6.0,서울,70.0,54,12.116666666666667
강동소방서,202404,7.0,서울,113.0,94,12.226666666666668
강동소방서,202404,8.0,서울,136.0,103,13.376666666666669
강동소방서,202404,9.0,서울,113.0,108,14.886666666666668
강동소방서,202404,10.0,서울,112.0,94,16.513333333333332
강동소방서,202404,11.0,서울,96.0,87,18.03
강동소방서,202404,12.0,서울,97.0,95,19.30666666666667
강동소방서,202404,13.0,서울,121.0,106,20.46333333333333
강동소방서,202404,14.0,서울,100.0,101,21.39333333333333
강동소방서,202404,15.0,서울,110.0,90,21.636666666666667
강동소방서,202404,16.0,서울,108.0,100,21.47
강동소방서,202404,17.0,서울,109.0,114,20.883333333333333
강동소방서,202404,18.0,서울,96.0,104,19.76333333333333
강동소방서,202404,19.0,서울,69.0,77,18.2
강동소방서,202404,20.0,서울,111.0,116,16.843333333333334
강동소방서,202404,21.0,서울,85.0,96,15.92
강동소방서,202404,22.0,서울,93.0,108,15.203333333333337
강동소방서,202404,23.0,서울,62.0,95,14.653333333333334
강동소방서,202405,0.0,서울,61.0,91,16.380645161290325
강동소방서,202405,1.0,서울,73.0,67,15.932258064516128
강동소방서,202405,2.0,서울,48.0,54,15.52258064516129
강동소방서,202405,3.0,서울,59.0,58,15.216129032258063
강동소방서,202405,4.0,서울,50.0,49,14.87741935483871
강동소방서,202405,5.0,서울,51.0,49,14.54516129032258
강동소방서,202405,6.0,서울,69.0,55,14.270967741935484
강동소방서,202405,7.0,서울,70.0,68,14.764516129032256
강동소방서,202405,8.0,서울,127.0,102,16.412903225806453
강동소방서,202405,9.0,서울,139.0,102,17.98709677419355
강동소방서,202405,10.0,서울,120.0,110,19.458064516129035
강동소방서,202405,11.0,서울,102.0,96,20.62903225806452
강동소방서,202405,12.0,서울,105.0,95,21.54516129032258
강동소방서,202405,13.0,서울,130.0,108,22.212903225806453
강동소방서,202405,14.0,서울,123.0,116,22.51290322580645
강동소방서,202405,15.0,서울,106.0,99,22.68064516129032
강동소방서,202405,16.0,서울,130.0,125,22.63225806451613
강동소방서,202405,17.0,서울,98.0,97,22.30967741935484
강동소방서,202405,18.0,서울,98.0,112,21.5258064516129
강동소방서,202405,19.0,서울,94.0,120,20.29032258064516
강동소방서,202405,20.0,서울,104.0,118,19.032258064516128
강동소방서,202405,21.0,서울,95.0,112,18.1
강동소방서,202405,22.0,서울,98.0,112,17.451612903225808
강동소방서,202405,23.0,서울,81.0,95,16.929032258064513
강동소방서,202406,0.0,서울,70.0,93,22.173333333333336
강동소방서,202406,1.0,서울,44.0,70,21.766666666666666
강동소방서,202406,2.0,서울,53.0,67,21.34
강동소방서,202406,3.0,서울,46.0,54,20.98
강동소방서,202406,4.0,서울,54.0,56,20.59333333333333
강동소방서,202406,5.0,서울,52.0,47,20.266666666666666
강동소방서,202406,6.0,서울,55.0,59,20.146666666666665
강동소방서,202406,7.0,서울,102.0,82,20.87333333333333
강동소방서,202406,8.0,서울,113.0,104,22.506666666666668
강동소방서,202406,9.0,서울,125.0,113,24.086666666666662
강동소방서,202406,10.0,서울,106.0,102,25.39
강동소방서,202406,11.0,서울,110.0,87,26.646666666666665
강동소방서,202406,12.0,서울,88.0,106,27.68
강동소방서,202406,13.0,서울,111.0,95,28.593333333333337
강동소방서,202406,14.0,서울,109.0,87,29.14
강동소방서,202406,15.0,서울,104.0,100,29.383333333333333
강동소방서,202406,16.0,서울,113.0,111,29.23
강동소방서,202406,17.0,서울,92.0,98,28.71333333333333
강동소방서,202406,18.0,서울,126.0,120,27.896666666666665
강동소방서,202406,19.0,서울,119.0,119,26.58
강동소방서,202406,20.0,서울,100.0,108,25.15
강동소방서,202406,21.0,서울,93.0,102,24.19333333333333
강동소방서,202406,22.0,서울,82.0,83,23.453333333333333
강동소방서,202406,23.0,서울,69.0,92,22.836666666666662
강동소방서,202407,0.0,서울,68.0,76,25.61935483870968
강동소방서,202407,1.0,서울,69.0,75,25.39354838709677
강동소방서,202407,2.0,서울,31.0,50,25.17419354838709
강동소방서,202407,3.0,서울,39.0,52,24.96451612903226
강동소방서,202407,4.0,서울,41.0,39,24.748387096774195
강동소방서,202407,5.0,서울,68.0,56,24.561290322580643
강동소방서,202407,6.0,서울,76.0,77,24.5
강동소방서,202407,7.0,서울,113.0,81,24.687096774193545
강동소방서,202407,8.0,서울,112.0,107,25.26129032258065
강동소방서,202407,9.0,서울,142.0,96,25.887096774193548
강동소방서,202407,10.0,서울,156.0,126,26.451612903225808
강동소방서,202407,11.0,서울,94.0,95,27.151612903225807
강동소방서,202407,12.0,서울,101.0,98,27.84193548387097
강동소방서,202407,13.0,서울,125.0,102,28.283870967741933
강동소방서,202407,14.0,서울,107.0,95,28.62258064516129
강동소방서,202407,15.0,서울,92.0,95,28.783870967741933
강동소방서,202407,16.0,서울,147.0,125,28.738709677419354
강동소방서,202407,17.0,서울,90.0,88,28.56451612903226
강동소방서,202407,18.0,서울,107.0,117,28.32258064516129
강동소방서,202407,19.0,서울,112.0,107,27.687096774193545
강동소방서,202407,20.0,서울,104.0,101,27.041935483870965
강동소방서,202407,21.0,서울,101.0,118,26.703225806451613
강동소방서,202407,22.0,서울,89.0,114,26.33870967741936
강동소방서,202407,23.0,서울,71.0,101,26.05483870967742
강동소방서,202408,0.0,서울,66.0,82,28.00967741935484
강동소방서,202408,1.0,서울,59.0,73,27.712903225806453
강동소방서,202408,2.0,서울,77.0,74,27.41290322580645
강동소방서,202408,3.0,서울,51.0,56,27.177419354838708
강동소방서,202408,4.0,서울,56.0,44,26.92258064516129
강동소방서,202408,5.0,서울,62.0,54,26.664516129032258
강동소방서,202408,6.0,서울,89.0,80,26.44193548387097
강동소방서,202408,7.0,서울,88.0,88,26.583870967741937
강동소방서,202408,8.0,서울,130.0,121,27.51935483870968
강동소방서,202408,9.0,서울,143.0,129,28.616129032258065
강동소방서,202408,10.0,서울,176.0,124,29.561290322580643
강동소방서,202408,11.0,서울,117.0,113,30.506451612903227
강동소방서,202408,12.0,서울,110.0,115,31.21935483870968
강동소방서,202408,13.0,서울,134.0,112,31.796774193548387
강동소방서,202408,14.0,서울,122.0,117,32.303225806451614
강동소방서,202408,15.0,서울,133.0,124,32.6
강동소방서,202408,16.0,서울,103.0,105,32.75483870967742
강동소방서,202408,17.0,서울,112.0,105,32.16129032258065
강동소방서,202408,18.0,서울,121.0,105,31.50967741935484
강동소방서,202408,19.0,서울,118.0,109,30.46451612903226
강동소방서,202408,20.0,서울,129.0,129,29.651612903225807
